type,sku,name,regular_price,categories,images,description,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,status,parent,length,width,height,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global
variation,,"9"" Diamond Facet Glass on a Black Crystal Base",61.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_754,,,,Color,Black,1,1,Shape,Diamond,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_755,"9 3/4"" Diamond Facet Glass on a Black Crystal Base",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,Black,1,1,Shape,Diamond,1,1,Material,Crystal,1,1,Features,,1,1
variation,,"9 3/4"" Diamond Facet Glass on a Black Crystal Base",70.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_755,,,,Color,Black,1,1,Shape,Diamond,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_756,Fan Platinum Glass with Arch Metal Base,,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,Fan,1,1,Material,,1,1,Features,,1,1
variation,,Fan Platinum Glass with Arch Metal Base,58.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_756,,,,Color,,1,1,Shape,Fan,1,1,Material,,1,1,Features,,1,1
variation,,Fan Platinum Glass with Arch Metal Base,66.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_756,,,,Color,,1,1,Shape,Fan,1,1,Material,,1,1,Features,,1,1
variation,,Fan Platinum Glass with Arch Metal Base,74.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_756,,,,Color,,1,1,Shape,Fan,1,1,Material,,1,1,Features,,1,1
variable,PARENT_757,Oval Platinum Glass with Arch Metal Base,,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Oval Platinum Glass with Arch Metal Base,58.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_757,,,,Color,,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Oval Platinum Glass with Arch Metal Base,66.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_757,,,,Color,,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Oval Platinum Glass with Arch Metal Base,74.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_757,,,,Color,,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_758,Diamond Platinum Glass with Arch Metal Base,,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variation,,Diamond Platinum Glass with Arch Metal Base,58.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_758,,,,Color,,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variation,,Diamond Platinum Glass with Arch Metal Base,66.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_758,,,,Color,,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variation,,Diamond Platinum Glass with Arch Metal Base,74.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_758,,,,Color,,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variable,PARENT_759,Peak Platinum Glass with Full Metal Base,,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Peak Platinum Glass with Full Metal Base,58.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_759,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Peak Platinum Glass with Full Metal Base,66.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_759,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Peak Platinum Glass with Full Metal Base,74.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_759,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_760,Diamond Platinum Glass with Full Metal Base,,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variation,,Diamond Platinum Glass with Full Metal Base,58.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_760,,,,Color,,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variation,,Diamond Platinum Glass with Full Metal Base,66.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_760,,,,Color,,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variation,,Diamond Platinum Glass with Full Metal Base,74.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_760,,,,Color,,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variable,PARENT_761,Round Platinum Glass with Full Metal Base,,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variation,,Round Platinum Glass with Full Metal Base,58.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_761,,,,Color,,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variation,,Round Platinum Glass with Full Metal Base,66.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_761,,,,Color,,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variation,,Round Platinum Glass with Full Metal Base,74.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_761,,,,Color,,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variable,PARENT_762,"7 3/4""  Rectangle Jade Glass on a Rosewood Piano Finish Base",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,Rectangle,1,1,Material,,1,1,Features,,1,1
variation,,"7 3/4""  Rectangle Jade Glass on a Rosewood Piano Finish Base",100.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_762,,,,Color,,1,1,Shape,Rectangle,1,1,Material,,1,1,Features,,1,1
variable,PARENT_763,"8 3/4"" Rectangle Jade Glass on a Rosewood Piano Finish Base",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,Rectangle,1,1,Material,,1,1,Features,,1,1
variation,,"8 3/4"" Rectangle Jade Glass on a Rosewood Piano Finish Base",108.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_763,,,,Color,,1,1,Shape,Rectangle,1,1,Material,,1,1,Features,,1,1
variable,PARENT_764,"9 3/4"" Rectangle Jade Glass on a Rosewood Piano Finish Base",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,Rectangle,1,1,Material,,1,1,Features,,1,1
variation,,"9 3/4"" Rectangle Jade Glass on a Rosewood Piano Finish Base",120.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_764,,,,Color,,1,1,Shape,Rectangle,1,1,Material,,1,1,Features,,1,1
variable,PARENT_765,"8 1/2"" Diamond Premier Jade Glass with Rosewood Piano Finish Base",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variation,,"8 1/2"" Diamond Premier Jade Glass with Rosewood Piano Finish Base",104.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_765,,,,Color,,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variable,PARENT_766,"9 1/2"" Diamond Premier Jade Glass with Rosewood Piano Finish Base",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variation,,"9 1/2"" Diamond Premier Jade Glass with Rosewood Piano Finish Base",120.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_766,,,,Color,,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variable,PARENT_767,"7 1/2"" Diamond Black Regal Glass",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,Black,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variation,,"7 1/2"" Diamond Black Regal Glass",50.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_767,,,,Color,Black,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variable,PARENT_768,"7 1/2"" Diamond Blue Regal Glass",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,Blue,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variation,,"7 1/2"" Diamond Blue Regal Glass",50.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_768,,,,Color,Blue,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variable,PARENT_769,"9"" Diamond Black Regal Glass",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,Black,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variation,,"9"" Diamond Black Regal Glass",69.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_769,,,,Color,Black,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variable,PARENT_770,"9"" Diamond Blue Regal Glass",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,Blue,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variation,,"9"" Diamond Blue Regal Glass",69.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_770,,,,Color,Blue,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variable,PARENT_771,"7 1/2"" Peak Black Regal Glass",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,"7 1/2"" Peak Black Regal Glass",50.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_771,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_772,"7 1/2"" Peak Blue Diamond Glass",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,Blue,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variation,,"7 1/2"" Peak Blue Diamond Glass",50.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_772,,,,Color,Blue,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variable,PARENT_773,"9"" Peak Black Regal Glass",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,"9"" Peak Black Regal Glass",69.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_773,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_774,"9"" Peak Blue Diamond Glass",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,Blue,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variation,,"9"" Peak Blue Diamond Glass",69.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_774,,,,Color,Blue,1,1,Shape,Diamond,1,1,Material,,1,1,Features,,1,1
variable,PARENT_775,"7 1/2"" Oval Black Regal Glass",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,Black,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,"7 1/2"" Oval Black Regal Glass",50.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_775,,,,Color,Black,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_776,"7 1/2"" Oval Blue Regal Glass",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,Blue,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,"7 1/2"" Oval Blue Regal Glass",50.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_776,,,,Color,Blue,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_777,"9"" Oval Black Regal Glass",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,Black,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,"9"" Oval Black Regal Glass",69.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_777,,,,Color,Black,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_778,"9"" Oval Blue Regal Glass",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,Blue,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,"9"" Oval Blue Regal Glass",69.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_778,,,,Color,Blue,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_779,Black Razor Glass,,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black Razor Glass,70.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_779,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black Razor Glass,78.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_779,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black Razor Glass,86.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_779,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_780,Blue Razor Glass,,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,Blue,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Blue Razor Glass,70.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_780,,,,Color,Blue,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Blue Razor Glass,78.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_780,,,,Color,Blue,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Blue Razor Glass,86.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_780,,,,Color,Blue,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_781,Peak Sierra Glass with Walnut Base,,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Peak Sierra Glass with Walnut Base,128.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_781,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Peak Sierra Glass with Walnut Base,140.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_781,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_782,Rectangle Sierra Glass with Walnut Base,,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,Rectangle,1,1,Material,,1,1,Features,,1,1
variation,,Rectangle Sierra Glass with Walnut Base,128.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_782,,,,Color,,1,1,Shape,Rectangle,1,1,Material,,1,1,Features,,1,1
variation,,Rectangle Sierra Glass with Walnut Base,140.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_782,,,,Color,,1,1,Shape,Rectangle,1,1,Material,,1,1,Features,,1,1
variable,PARENT_783,Cylinder Sierra Glass with Walnut Base,,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Cylinder Sierra Glass with Walnut Base,140.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_783,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Cylinder Sierra Glass with Walnut Base,152.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_783,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_784,Obelisk Sierra Glass with Walnut Base,,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,Obelisk,1,1,Material,,1,1,Features,,1,1
variation,,Obelisk Sierra Glass with Walnut Base,156.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_784,,,,Color,,1,1,Shape,Obelisk,1,1,Material,,1,1,Features,,1,1
variation,,Obelisk Sierra Glass with Walnut Base,168.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_784,,,,Color,,1,1,Shape,Obelisk,1,1,Material,,1,1,Features,,1,1
variable,PARENT_785,"7 3/4"" Round Voyager Glass",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variation,,"7 3/4"" Round Voyager Glass",116.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_785,,,,Color,,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variable,PARENT_786,"8 1/2"" Round Voyager Glass",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variation,,"8 1/2"" Round Voyager Glass",128.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_786,,,,Color,,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variable,PARENT_787,Swirl Art Glass Vase with Black Royal Piano Finish Base,,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Swirl Art Glass Vase with Black Royal Piano Finish Base,239.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_787,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_788,"14 1/4"" Art Glass Vase with Black Royal Piano Finish Base",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,"14 1/4"" Art Glass Vase with Black Royal Piano Finish Base",299.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_788,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_789,"14"" Art Glass Vase with Rosewood Royal Piano Finish Base",,Glass,,,Size,,1,1,Sport,Glass,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,"14"" Art Glass Vase with Rosewood Royal Piano Finish Base",391.0,Glass,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Glass,1,1,1,PARENT_789,,,,Color,,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_790,"7""  Crystal Round Facet on a Black Crystal Base",,Crystal,,,Size,,1,1,Sport,Crystal,1,1,1,,,,,Color,Black,1,1,Shape,Round,1,1,Material,Crystal,1,1,Features,,1,1
variation,,"7""  Crystal Round Facet on a Black Crystal Base",146.0,Crystal,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Crystal,1,1,1,PARENT_790,,,,Color,Black,1,1,Shape,Round,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_791,"6""  Crystal Round Facet on a Black Crystal Base",,Crystal,,,Size,,1,1,Sport,Crystal,1,1,1,,,,,Color,Black,1,1,Shape,Round,1,1,Material,Crystal,1,1,Features,,1,1
variation,,"6""  Crystal Round Facet on a Black Crystal Base",118.0,Crystal,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Crystal,1,1,1,PARENT_791,,,,Color,Black,1,1,Shape,Round,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_792,"5"" Crystal Round Facet on a Black Crystal Base",,Crystal,,,Size,,1,1,Sport,Crystal,1,1,1,,,,,Color,Black,1,1,Shape,Round,1,1,Material,Crystal,1,1,Features,,1,1
variation,,"5"" Crystal Round Facet on a Black Crystal Base",90.0,Crystal,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Crystal,1,1,1,PARENT_792,,,,Color,Black,1,1,Shape,Round,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_793,"12"" Crystal Obelisk on a Black Crystal Base",,Crystal,,,Size,,1,1,Sport,Crystal,1,1,1,,,,,Color,Black,1,1,Shape,Obelisk,1,1,Material,Crystal,1,1,Features,,1,1
variation,,"12"" Crystal Obelisk on a Black Crystal Base",304.0,Crystal,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Crystal,1,1,1,PARENT_793,,,,Color,Black,1,1,Shape,Obelisk,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_794,"10"" Crystal Obelisk on a Black Crystal Base",,Crystal,,,Size,,1,1,Sport,Crystal,1,1,1,,,,,Color,Black,1,1,Shape,Obelisk,1,1,Material,Crystal,1,1,Features,,1,1
variation,,"10"" Crystal Obelisk on a Black Crystal Base",220.0,Crystal,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Crystal,1,1,1,PARENT_794,,,,Color,Black,1,1,Shape,Obelisk,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_795,"8"" Crystal Obelisk on a Black Crystal Base",,Crystal,,,Size,,1,1,Sport,Crystal,1,1,1,,,,,Color,Black,1,1,Shape,Obelisk,1,1,Material,Crystal,1,1,Features,,1,1
variation,,"8"" Crystal Obelisk on a Black Crystal Base",184.0,Crystal,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Crystal,1,1,1,PARENT_795,,,,Color,Black,1,1,Shape,Obelisk,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_796,"10 3/4"" Crystal Octagon Slant-Top Tower on Black Crystal Base",,Crystal,,,Size,,1,1,Sport,Crystal,1,1,1,,,,,Color,Black,1,1,Shape,Octagon,1,1,Material,Crystal,1,1,Features,,1,1
variation,,"10 3/4"" Crystal Octagon Slant-Top Tower on Black Crystal Base",236.0,Crystal,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Crystal,1,1,1,PARENT_796,,,,Color,Black,1,1,Shape,Octagon,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_797,"9 3/4"" Crystal Octagon Slant-Top Tower on Black Crystal Base",,Crystal,,,Size,,1,1,Sport,Crystal,1,1,1,,,,,Color,Black,1,1,Shape,Octagon,1,1,Material,Crystal,1,1,Features,,1,1
variation,,"9 3/4"" Crystal Octagon Slant-Top Tower on Black Crystal Base",190.0,Crystal,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Crystal,1,1,1,PARENT_797,,,,Color,Black,1,1,Shape,Octagon,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_798,"10"" Crystal Diamond on a Black Crystal Base",,Crystal,,,Size,,1,1,Sport,Crystal,1,1,1,,,,,Color,Black,1,1,Shape,Diamond,1,1,Material,Crystal,1,1,Features,,1,1
variation,,"10"" Crystal Diamond on a Black Crystal Base",190.0,Crystal,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Crystal,1,1,1,PARENT_798,,,,Color,Black,1,1,Shape,Diamond,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_799,"9"" Crystal Diamond on a Black Crystal Base",,Crystal,,,Size,,1,1,Sport,Crystal,1,1,1,,,,,Color,Black,1,1,Shape,Diamond,1,1,Material,Crystal,1,1,Features,,1,1
variation,,"9"" Crystal Diamond on a Black Crystal Base",174.0,Crystal,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Crystal,1,1,1,PARENT_799,,,,Color,Black,1,1,Shape,Diamond,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_800,"8"" Crystal Diamond on a Black Crystal Base",,Crystal,,,Size,,1,1,Sport,Crystal,1,1,1,,,,,Color,Black,1,1,Shape,Diamond,1,1,Material,Crystal,1,1,Features,,1,1
variation,,"8"" Crystal Diamond on a Black Crystal Base",160.0,Crystal,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Crystal,1,1,1,PARENT_800,,,,Color,Black,1,1,Shape,Diamond,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_801,"6 1/2"" Crystal Round with Rectangle Facet on Black Crystal Base",,Crystal,,,Size,,1,1,Sport,Crystal,1,1,1,,,,,Color,Black,1,1,Shape,Round,1,1,Material,Crystal,1,1,Features,,1,1
variation,,"6 1/2"" Crystal Round with Rectangle Facet on Black Crystal Base",154.0,Crystal,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Crystal,1,1,1,PARENT_801,,,,Color,Black,1,1,Shape,Round,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_802,"6"" Crystal Round with Rectangle Facet on Black Crystal Base",,Crystal,,,Size,,1,1,Sport,Crystal,1,1,1,,,,,Color,Black,1,1,Shape,Round,1,1,Material,Crystal,1,1,Features,,1,1
variation,,"6"" Crystal Round with Rectangle Facet on Black Crystal Base",142.0,Crystal,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Crystal,1,1,1,PARENT_802,,,,Color,Black,1,1,Shape,Round,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_803,"5 1/2"" Crystal Round with Rectangle Facet on Black Crystal Base",,Crystal,,,Size,,1,1,Sport,Crystal,1,1,1,,,,,Color,Black,1,1,Shape,Round,1,1,Material,Crystal,1,1,Features,,1,1
variation,,"5 1/2"" Crystal Round with Rectangle Facet on Black Crystal Base",132.0,Crystal,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Crystal,1,1,1,PARENT_803,,,,Color,Black,1,1,Shape,Round,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_804,"11"" Crystal Faceted Obelisk on a Black Crystal Base",,Crystal,,,Size,,1,1,Sport,Crystal,1,1,1,,,,,Color,Black,1,1,Shape,Obelisk,1,1,Material,Crystal,1,1,Features,,1,1
